label,statement
false,u.s. rep. john barrow georgia help support implement obamacar
false,yougov.com poll show 71 obama voter regret vote
false,auto compani repaid taxpay everi dime administr invest
false,highest tax nation world
true,accord crime statist ride marta becom safe year
true,geithner 's failur pay self-employ tax work imf mistak commonli made peopl work intern intern institut
true,obama oppo explor energi alaska
true,texa lost law enforc offic line duti state america
true,rick scott heavili invest compani gear help illeg alien transfer money famili friend countri ``
true,presid obama propo oil tax would cost consum 24 cent gallon
false,obama administr invit russia syria
true,averag republican voter think revenu part deal
true,state senat recal challeng sandi pasch vote cut school aid nearli 300 million
true,"action wisconsin commerc secretari brought state 84,000 wisconsin job today"
true,introduc ban `` dirti danc ``
true,"sen. rubio ( tax plan ) would cut tax household make around 3 million year almost 240,000 way three time earn typic famili"
true,72 children african-american commun born wedlock
true,bring casino gambl game georgia
false,"realiti roughli 15,000 undocu immigr live state ..."
false,hillari clinton taken hundr million countri women stone women kill adulteryand women cant drive
true,help get 15 billion veteran care kucinich vote
true,mitt romney receiv exactli zero vote least 12 cuyahoga counti precinct
true,russia china naval exerci togeth someplac
false,ron oakley conserv leadership protect local taxpay govern bureaucrat thewat manag district budget decrea 58 four year serv board
true,cromnibu law taxpay must guarant incr riski deriv deal made nation largest bank
true,kewpi burger delici ohio institut theyll cost less thank john kasich tax cut
true,year overwhelm major new job part time
true,seventi texan overweight obe
false,say water fluorid start nazi germani ghetto death camp pacifi jew
false,plan would cut tax without increa deficit
true,senior senat arizona ( john mccain ) said couldnt support repeal dont ask dont tell economi
true,third-lowest minimum wage develop countri
true,big rooftop solar plan forc nevada famili dont solar panel pay higher power bill subsid rooftop solar
true,hillari clinton said straight face terrorist attack weekend cau donald j. trump
false,april 7 2015 referendum would take choic chief justic wisconsin suprem court away peopl
true,nato exerci dont enough hardwar equip even train purpo britsar spot us chopper
false,mitch mcconnel vote three time corpor tax break send kentucki job oversea
true,candid presid obama declar everyon deserv access reproduct health care includ abort vow 'right ' would heart health care reform plan elect presid
false,sean duffi back plan privat social secur
true,donaldtrump propo tax cut -- 3 trillion millionair like 2 trillion corpor like
true,ann kirkpatrick walk constitu question afford care act
false,librari district would come direct cost citi budget
true,mark warner support harri reid line
true,iran deal violat promi presid made american peopl ... anytim anywh inspect process
true,hou republican appropri bill 6 million senior depriv meal
true,nation debt larger entir annual economi
true,"last year handgun kill 48 peopl japan 8 great britain 34 switzerland 52 canada 58 israel 21 sweden 42 west germani 10,728 unit state"
false,barack obama put place board tell peopl ultim treatment theyr go receiv
true,kendrick meek claim candid saidsonia sotomayor make excel suprem court justic
true,"heard 2,400 case wisconsin appeal court judg"
true,alter photo barack obama want texan privat data via health care
true,state unemploy rate fifth-highest countri full point nationwid rate higher ... neighbor state
false,"obama-clinton war coal cost michigan 50,000 job"
false,energi plan econom plan propo 'll hear tonight 've offer spend cut beyond cost
false,"350,000 peopl succeed cross border illeg year"
false,six convict connect alleg prosecutor gov scott walker center crimin scheme
true,wisconsin call badger state ancestor came hope live american dream mine
true,4th grade 86 african-american boy 82 ( ) hispan boy read profici level
true,florida retir famili lost ten thousand dollar deposit fail trump condo project pocket money walk away
true,unemploy citi st. petersburg state averag
true,day ( republican ) state leader resign disgrac shred-it ' truck roll republican headquart
false,employ school right conduct surveil dorm room worker cubicl
false,foreign chine prostitut money allegedli behind group fund congressman jim renacci republican major
false,advocaci question contract park delay alter renew brook contract reduc number contract employ park 100 fewer 40
true,texa rank first execut among state
true,greg abbott campaign sexual predat brag sex underag girl
false,peopl perpetr travesti san bernardino never middl east
true,tax rate significantli higher `` '40 '50 '60 ``
true,post win republican parti wisconsin endor contest u.s. senat primari
true,wisconsin requir law photo id vote
true,north carolina rep. rene ellmer republican vote amend priorit deport sexual crimin illeg immigr
true,black peopl kill black peopl everi six month kkk 86 year
true,u.s. sen. johnni isakson never propo vote favor substanti cut feder spend vote mani substanti increa feder spend
true,john mccain vote establish nation holiday honor dr. martin luther king jr
true,risk analyst list donald trump donald trump presid one top threat face global economi ahead terror
true,2007 top 1 incom earner unit state made 23.5 incom entir bottom 50
false,11-year-old girl investig fbi pay 500 feder crimin fine found injur woodpeck put cage make sure bird ok
true,u.s. senat candid tommi thompson hell away medicar
true,"12,500 servic men women discharg basi sexual orient sinc n't ask n't tell `` polici implement cost 360 million mani forc special skill high demand translat engin pilot ``"
false,congress tom barrett vote allow abort ninth month moment babi born
true,"13 ( bill ) clinton speech fetch 500,000 two occur year wife secretari state"
false,( barack obama ) took offic 2.3 million peopl work five-plu year later 5 million-plu work
false,januari 1992 georg h. w. bush probabl 90 even higher approv rate first gulf war
false,lbj start # waronpoverti 14 % american live poverti 50 yr later 14 % still # betterway
true,[ mitt ] romney [ brendan ] doherti certainli lot common like flip-flop abort -- doherti case littl week
true,reserv much better shape year ago
true,citi compar size austin smaller broken mani congress district
true,32 state washington d.c. [ voter ] avoid wait vote elect day
false,respond major snow event atlanta would like kansa citi mo respond major earthquak
false,russian presid vladimir putin call brilliant
